Accident,Latitude,Longitude,Hour,Grid_Num,Join_Count,NBR_LANES,TY_TERRAIN,FUNC_CLASS,Clear,Cloudy,DayFrame,DayOfWeek,Foggy,Rain,RainBefore,Snow,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex,pressure
1.0,35.07649204,-85.21810391,23,404,31.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,35.38,0.69,0.0,45.0,2.09,10.0,0,1018.8
1.0,35.08073657,-85.21075217,0,405,186.0,2.0,2.0,14.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.68,0.78,0.0,37.9,3.24,10.0,0,1022.9
1.0,35.08073657,-85.21075217,4,405,186.0,2.0,2.0,14.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.73,0.85,0.0,34.7,2.48,10.0,0,1022.9
1.0,35.08073657,-85.21075217,8,405,186.0,2.0,2.0,14.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.15,30.95,0.86,0.0,34.76,2.2,10.0,0,1024.1
1.0,35.08073657,-85.21075217,12,405,186.0,2.0,2.0,14.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.23,0.65,0.0,49.59,2.76,10.0,3,1023.3
1.0,35.08073657,-85.21075217,16,405,186.0,2.0,2.0,14.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,35.36,0.42,0.0,58.04,1.44,10.0,1,1019.9
1.0,35.08073657,-85.21075217,20,405,186.0,2.0,2.0,14.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.36,34.65,0.63,0.0,46.75,2.61,10.0,0,1019.8
1.0,35.08073657,-85.21075217,23,405,186.0,2.0,2.0,14.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,35.24,0.69,0.0,44.93,2.14,10.0,0,1018.8
1.0,35.07649204,-85.20340042,0,406,80.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.66,0.79,0.0,37.73,3.29,10.0,0,1023.1
1.0,35.07649204,-85.20340042,4,406,80.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.65,0.85,0.0,34.73,2.23,10.0,0,1022.9
1.0,35.07649204,-85.20340042,8,406,80.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.12,30.73,0.86,0.0,34.46,2.03,10.0,0,1024.2
1.0,35.07649204,-85.20340042,12,406,80.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.25,0.65,0.0,49.48,2.79,10.0,3,1023.3
1.0,35.07649204,-85.20340042,16,406,80.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.03,35.1,0.41,0.0,58.42,1.33,10.0,1,1019.9
1.0,35.07649204,-85.20340042,20,406,80.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.37,34.6,0.63,0.0,46.72,2.19,10.0,0,1019.8
1.0,35.07649204,-85.20340042,23,406,80.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,35.25,0.69,0.0002,44.84,2.07,10.0,0,1018.8
1.0,35.08073657,-85.19604868,0,407,168.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.6,0.78,0.0,37.79,3.31,10.0,0,1022.9
1.0,35.08073657,-85.19604868,4,407,168.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.42,0.85,0.0,34.55,2.43,10.0,0,1022.9
1.0,35.08073657,-85.19604868,8,407,168.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,30.69,0.85,0.0,34.66,2.2,10.0,0,1024.1
1.0,35.08073657,-85.19604868,12,407,168.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.23,0.64,0.0,49.71,2.77,10.0,3,1023.3
1.0,35.08073657,-85.19604868,16,407,168.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,35.1,0.42,0.0,58.09,1.42,10.0,1,1020.0
1.0,35.08073657,-85.19604868,20,407,168.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.36,34.34,0.62,0.0,46.71,2.26,10.0,0,1019.8
1.0,35.08073657,-85.19604868,23,407,168.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,35.02,0.68,0.0002,44.76,2.14,10.0,0,1018.8
1.0,35.08073657,-85.18134519,0,409,22.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.5,0.78,0.0,37.71,3.38,10.0,0,1023.1
1.0,35.08073657,-85.18134519,4,409,22.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.29,0.84,0.0,34.68,2.3,10.0,0,1022.9
1.0,35.08073657,-85.18134519,8,409,22.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.14,30.54,0.85,0.0,34.47,2.15,10.0,0,1024.2
1.0,35.08073657,-85.18134519,12,409,22.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,37.82,0.64,0.0,49.49,2.77,10.0,3,1023.2
1.0,35.08073657,-85.18134519,16,409,22.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.02,34.91,0.41,0.0,58.23,1.37,10.0,1,1019.9
1.0,35.08073657,-85.18134519,20,409,22.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.35,34.11,0.61,0.0,46.65,2.29,10.0,0,1019.8
1.0,35.08073657,-85.18134519,23,409,22.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,34.81,0.68,0.0002,44.63,2.19,10.0,0,1018.8
1.0,35.07649204,-85.17399344,0,410,77.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.47,0.78,0.0,37.72,3.43,10.0,0,1022.9
1.0,35.07649204,-85.17399344,4,410,77.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.14,0.84,0.0,34.36,2.35,10.0,0,1022.9
1.0,35.07649204,-85.17399344,8,410,77.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.17,30.52,0.85,0.0,34.54,2.19,10.0,0,1024.1
1.0,35.07649204,-85.17399344,12,410,77.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.1,0.63,0.0,50.17,2.78,10.0,3,1023.2
1.0,35.07649204,-85.17399344,16,410,77.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,34.76,0.41,0.0,58.35,1.4,10.0,1,1020.0
1.0,35.07649204,-85.17399344,20,410,77.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.35,34.07,0.61,0.0,46.63,2.28,10.0,0,1019.8
1.0,35.07649204,-85.17399344,23,410,77.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,34.77,0.68,0.0002,44.59,2.18,10.0,0,1018.8
1.0,35.08073657,-85.1666417,0,411,11.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.19,0.77,0.0,37.72,3.46,10.0,0,1022.9
1.0,35.08073657,-85.1666417,4,411,11.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,29.72,0.83,0.0,34.36,2.42,10.0,0,1022.9
1.0,35.08073657,-85.1666417,8,411,11.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.17,30.54,0.85,0.0,34.56,2.27,10.0,0,1024.1
1.0,35.08073657,-85.1666417,12,411,11.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.06,0.64,0.0,49.66,2.77,10.0,3,1023.2
1.0,35.08073657,-85.1666417,16,411,11.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,34.73,0.42,0.0,57.99,1.44,10.0,1,1020.0
1.0,35.08073657,-85.1666417,20,411,11.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.34,33.87,0.61,0.0,46.51,2.6,10.0,0,1019.8
1.0,35.08073657,-85.1666417,23,411,11.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,34.58,0.68,0.0003,44.49,2.25,10.0,0,1018.8
1.0,35.07649204,-85.15928996,0,412,16.0,2.0,2.0,14.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.09,0.77,0.0,37.68,3.5,10.0,0,1022.9
1.0,35.07649204,-85.15928996,4,412,16.0,2.0,2.0,14.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,29.43,0.82,0.0,34.26,2.36,10.0,0,1022.9
1.0,35.07649204,-85.15928996,8,412,16.0,2.0,2.0,14.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.18,30.3,0.85,0.0,34.49,2.25,10.0,0,1024.1
1.0,35.07649204,-85.15928996,12,412,16.0,2.0,2.0,14.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.07,0.64,0.0,49.78,2.77,10.0,3,1023.2
1.0,35.07649204,-85.15928996,16,412,16.0,2.0,2.0,14.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,34.64,0.41,0.0,58.12,1.43,10.0,1,1020.0
1.0,35.07649204,-85.15928996,20,412,16.0,2.0,2.0,14.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.34,33.75,0.61,0.0,46.59,2.6,10.0,0,1019.8
1.0,35.07649204,-85.15928996,23,412,16.0,2.0,2.0,14.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,34.46,0.68,0.0003,44.45,2.26,10.0,0,1018.8
1.0,35.08073657,-85.15193821,0,413,58.0,2.0,2.0,17.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.1,0.77,0.0002,37.68,3.54,10.0,0,1022.9
1.0,35.08073657,-85.15193821,4,413,58.0,2.0,2.0,17.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,29.48,0.82,0.0,34.26,2.42,10.0,0,1022.9
1.0,35.08073657,-85.15193821,8,413,58.0,2.0,2.0,17.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.18,30.32,0.85,0.0,34.51,2.31,10.0,0,1024.1
1.0,35.08073657,-85.15193821,12,413,58.0,2.0,2.0,17.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,38.01,0.64,0.0,49.72,2.76,10.0,3,1023.2
1.0,35.08073657,-85.15193821,16,413,58.0,2.0,2.0,17.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,34.58,0.41,0.0,58.04,1.45,10.0,1,1020.0
1.0,35.08073657,-85.15193821,20,413,58.0,2.0,2.0,17.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,33.57,0.6,0.0,46.51,2.6,10.0,0,1019.8
1.0,35.08073657,-85.15193821,23,413,58.0,2.0,2.0,17.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,34.29,0.68,0.0003,44.36,2.31,10.0,0,1018.8
1.0,35.07649204,-85.14458647,0,414,3.0,2.0,2.0,17.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.23,0.77,0.0002,37.64,3.57,10.0,0,1022.9
1.0,35.07649204,-85.14458647,4,414,3.0,2.0,2.0,17.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.32,0.82,0.0,34.17,2.37,10.0,0,1023.0
1.0,35.07649204,-85.14458647,8,414,3.0,2.0,2.0,17.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.19,30.18,0.84,0.0,34.44,2.3,10.0,0,1024.1
1.0,35.07649204,-85.14458647,12,414,3.0,2.0,2.0,17.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,37.8,0.63,0.0,49.78,2.76,10.0,3,1023.2
1.0,35.07649204,-85.14458647,16,414,3.0,2.0,2.0,17.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,34.48,0.41,0.0,58.11,1.44,10.0,1,1020.0
1.0,35.07649204,-85.14458647,20,414,3.0,2.0,2.0,17.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,33.48,0.6,0.0,46.53,2.59,10.0,0,1019.8
1.0,35.07649204,-85.14458647,23,414,3.0,2.0,2.0,17.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,34.19,0.67,0.0003,44.29,2.33,10.0,0,1018.8
1.0,35.08073657,-85.13723472,0,415,1.0,,,,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.21,0.77,0.0,37.67,3.57,10.0,0,1023.1
1.0,35.08073657,-85.13723472,4,415,1.0,,,,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,29.47,0.82,0.0,34.5,2.32,10.0,0,1022.9
1.0,35.08073657,-85.13723472,8,415,1.0,,,,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,30.25,0.85,0.0,34.43,2.3,10.0,0,1024.2
1.0,35.08073657,-85.13723472,12,415,1.0,,,,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,37.76,0.64,0.0,49.47,2.76,10.0,3,1023.2
1.0,35.08073657,-85.13723472,16,415,1.0,,,,1,0,4,0.0,0,0,0,0,1578344400,1,0.02,34.42,0.41,0.0,57.96,1.38,10.0,1,1019.9
1.0,35.08073657,-85.13723472,20,415,1.0,,,,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,33.34,0.6,0.0,46.43,2.59,10.0,0,1019.8
1.0,35.08073657,-85.13723472,23,415,1.0,,,,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,34.05,0.67,0.0003,44.21,2.36,10.0,0,1018.8
1.0,35.07649204,-85.12988298,0,416,195.0,4.0,2.0,17.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.17,0.77,0.0002,37.65,3.65,10.0,0,1023.0
1.0,35.07649204,-85.12988298,4,416,195.0,4.0,2.0,17.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.65,0.84,0.0,34.11,2.37,10.0,0,1022.9
1.0,35.07649204,-85.12988298,8,416,195.0,4.0,2.0,17.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.2,30.43,0.85,0.0,34.44,2.34,10.0,0,1024.0
1.0,35.07649204,-85.12988298,12,416,195.0,4.0,2.0,17.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,37.49,0.63,0.0,49.44,2.76,10.0,3,1023.2
1.0,35.07649204,-85.12988298,16,416,195.0,4.0,2.0,17.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,34.15,0.41,0.0,57.75,1.45,10.0,1,1019.9
1.0,35.07649204,-85.12988298,20,416,195.0,4.0,2.0,17.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,33.25,0.6,0.0,46.17,2.59,10.0,0,1019.8
1.0,35.07649204,-85.12988298,23,416,195.0,4.0,2.0,17.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,34.03,0.67,0.0003,44.12,2.38,10.0,0,1018.8
1.0,35.08073657,-85.12253123,0,417,1.0,,,,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.09,0.77,0.0002,37.66,3.69,10.0,0,1022.9
1.0,35.08073657,-85.12253123,4,417,1.0,,,,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.77,0.84,0.0,34.12,2.39,10.0,0,1022.9
1.0,35.08073657,-85.12253123,8,417,1.0,,,,1,0,2,0.0,0,0,0,0,1578315600,1,0.2,30.49,0.85,0.0,34.49,2.37,10.0,0,1023.9
1.0,35.08073657,-85.12253123,12,417,1.0,,,,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,37.17,0.63,0.0,49.08,2.76,10.0,3,1023.2
1.0,35.08073657,-85.12253123,16,417,1.0,,,,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,33.95,0.41,0.0,57.38,1.46,10.0,1,1019.9
1.0,35.08073657,-85.12253123,20,417,1.0,,,,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,32.94,0.6,0.0,45.86,2.59,10.0,0,1019.8
1.0,35.08073657,-85.12253123,23,417,1.0,,,,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,33.83,0.67,0.0003,44.02,2.4,10.0,0,1018.9
1.0,35.07649204,-85.11517949,0,418,79.0,4.0,2.0,17.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.04,0.77,0.0,37.68,3.67,10.0,0,1023.1
1.0,35.07649204,-85.11517949,4,418,79.0,4.0,2.0,17.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,29.72,0.83,0.0,34.44,2.28,10.0,0,1022.8
1.0,35.07649204,-85.11517949,8,418,79.0,4.0,2.0,17.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.17,30.42,0.85,0.0,34.43,2.33,10.0,0,1024.0
1.0,35.07649204,-85.11517949,12,418,79.0,4.0,2.0,17.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,37.1,0.64,0.0,48.82,2.77,10.0,3,1023.2
1.0,35.07649204,-85.11517949,16,418,79.0,4.0,2.0,17.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.02,33.85,0.41,0.0,57.26,1.36,10.0,1,1019.8
1.0,35.07649204,-85.11517949,20,418,79.0,4.0,2.0,17.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,32.83,0.6,0.0,45.82,2.59,10.0,0,1019.8
1.0,35.07649204,-85.11517949,23,418,79.0,4.0,2.0,17.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,33.76,0.67,0.0003,43.96,2.42,10.0,0,1018.9
1.0,35.08073657,-85.10782774,0,419,1.0,,,,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,30.98,0.77,0.0002,37.61,3.77,10.0,0,1023.0
1.0,35.08073657,-85.10782774,4,419,1.0,,,,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.63,0.84,0.0,34.03,2.37,10.0,0,1022.9
1.0,35.08073657,-85.10782774,8,419,1.0,,,,1,0,2,0.0,0,0,0,0,1578315600,1,0.21,30.37,0.85,0.0,34.43,2.39,10.0,0,1023.9
1.0,35.08073657,-85.10782774,12,419,1.0,,,,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,37.0,0.63,0.0,48.97,2.77,10.0,3,1023.2
1.0,35.08073657,-85.10782774,16,419,1.0,,,,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,33.68,0.41,0.0,57.27,1.46,10.0,1,1019.9
1.0,35.08073657,-85.10782774,20,419,1.0,,,,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,32.64,0.6,0.0,45.72,2.58,10.0,0,1019.8
1.0,35.08073657,-85.10782774,23,419,1.0,,,,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,33.6,0.67,0.0003,43.88,2.44,10.0,0,1018.9
1.0,35.07649204,-85.100476,0,420,28.0,9.0,2.0,11.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,30.95,0.77,0.0002,37.58,3.81,10.0,0,1023.0
1.0,35.07649204,-85.100476,4,420,28.0,9.0,2.0,11.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.47,0.83,0.0,33.94,2.33,10.0,0,1022.9
1.0,35.07649204,-85.100476,8,420,28.0,9.0,2.0,11.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.21,30.26,0.85,0.0,34.37,2.39,10.0,0,1024.0
1.0,35.07649204,-85.100476,12,420,28.0,9.0,2.0,11.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.05,37.1,0.63,0.0,49.15,2.78,10.0,3,1023.2
1.0,35.07649204,-85.100476,16,420,28.0,9.0,2.0,11.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,33.61,0.4,0.0,57.46,1.45,10.0,1,1019.9
1.0,35.07649204,-85.100476,20,420,28.0,9.0,2.0,11.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,32.62,0.6,0.0,45.83,2.58,10.0,0,1019.8
1.0,35.07649204,-85.100476,23,420,28.0,9.0,2.0,11.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,33.55,0.67,0.0003,43.85,2.46,10.0,0,1018.9
1.0,35.08073657,-85.09312425,0,421,74.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,30.94,0.77,0.0002,37.56,3.85,10.0,0,1023.0
1.0,35.08073657,-85.09312425,4,421,74.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.37,0.83,0.0,33.91,2.34,10.0,0,1022.9
1.0,35.08073657,-85.09312425,8,421,74.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.21,30.19,0.85,0.0,34.35,2.41,10.0,0,1024.0
1.0,35.08073657,-85.09312425,12,421,74.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,37.24,0.63,0.0,49.33,2.78,10.0,3,1023.2
1.0,35.08073657,-85.09312425,16,421,74.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,33.56,0.4,0.0,57.61,1.45,10.0,1,1019.9
1.0,35.08073657,-85.09312425,20,421,74.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.31,32.57,0.59,0.0,45.92,2.58,10.0,0,1019.8
1.0,35.08073657,-85.09312425,23,421,74.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,33.41,0.67,0.0003,43.82,2.46,10.0,0,1018.9
1.0,35.07649204,-85.08577251,0,422,35.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,30.89,0.77,0.0002,37.52,3.88,10.0,0,1023.0
1.0,35.07649204,-85.08577251,4,422,35.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.25,0.83,0.0,33.82,2.3,10.0,0,1023.0
1.0,35.07649204,-85.08577251,8,422,35.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.22,30.08,0.85,0.0,34.26,2.4,10.0,0,1024.0
1.0,35.07649204,-85.08577251,12,422,35.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.05,37.3,0.63,0.0,49.45,2.78,10.0,3,1023.2
1.0,35.07649204,-85.08577251,16,422,35.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,33.49,0.4,0.0,57.79,1.44,10.0,1,1020.0
1.0,35.07649204,-85.08577251,20,422,35.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.31,32.56,0.59,0.0,45.99,2.58,10.0,0,1019.8
1.0,35.07649204,-85.08577251,23,422,35.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,33.31,0.66,0.0002,43.77,2.49,10.0,0,1018.9
1.0,35.08073657,-85.07842076,0,423,322.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,30.84,0.77,0.0002,37.5,3.93,10.0,0,1023.0
1.0,35.08073657,-85.07842076,4,423,322.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,29.09,0.83,0.0,33.78,2.3,10.0,0,1023.0
1.0,35.08073657,-85.07842076,8,423,322.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.22,29.94,0.84,0.0,34.23,2.42,10.0,0,1024.1
1.0,35.08073657,-85.07842076,12,423,322.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.05,37.44,0.63,0.0,49.62,2.78,10.0,3,1023.2
1.0,35.08073657,-85.07842076,16,423,322.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,33.48,0.4,0.0,57.92,1.44,10.0,1,1020.0
1.0,35.08073657,-85.07842076,20,423,322.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578358800,1,0.31,32.49,0.59,0.0,46.08,2.58,10.0,0,1019.8
1.0,35.08073657,-85.07842076,23,423,322.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,33.11,0.66,0.0002,43.73,2.49,10.0,0,1018.9
1.0,35.07649204,-85.07106902,0,424,8.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,30.76,0.77,0.0002,37.46,3.96,10.0,0,1023.0
1.0,35.07649204,-85.07106902,4,424,8.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,28.94,0.83,0.0,33.7,2.27,10.0,0,1023.0
1.0,35.07649204,-85.07106902,8,424,8.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.22,29.81,0.84,0.0,34.17,2.42,10.0,0,1024.1
1.0,35.07649204,-85.07106902,12,424,8.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.05,37.46,0.63,0.0,49.7,2.79,10.0,3,1023.2
1.0,35.07649204,-85.07106902,16,424,8.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,33.42,0.39,0.0,58.0,1.43,10.0,1,1020.0
1.0,35.07649204,-85.07106902,20,424,8.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578358800,1,0.31,32.43,0.59,0.0,46.12,2.58,10.0,0,1019.8
1.0,35.07649204,-85.07106902,23,424,8.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,32.99,0.66,0.0002,43.68,2.51,10.0,0,1018.9
1.0,35.08073657,-85.06371727,0,425,509.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,30.69,0.76,0.0,37.44,4.01,10.0,0,1023.0
1.0,35.08073657,-85.06371727,4,425,509.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,28.83,0.82,0.0,33.67,2.26,10.0,0,1023.0
1.0,35.08073657,-85.06371727,8,425,509.0,2.0,2.0,16.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.22,29.7,0.84,0.0,34.15,2.42,10.0,0,1024.1
1.0,35.08073657,-85.06371727,12,425,509.0,2.0,2.0,16.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.05,37.48,0.63,0.0,49.75,2.79,10.0,3,1023.2
1.0,35.08073657,-85.06371727,16,425,509.0,2.0,2.0,16.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.08,33.34,0.39,0.0,58.03,1.43,10.0,1,1020.0
1.0,35.08073657,-85.06371727,20,425,509.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578358800,1,0.31,32.3,0.58,0.0,46.11,2.57,10.0,0,1019.8
1.0,35.08073657,-85.06371727,23,425,509.0,2.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.61,32.81,0.65,0.0002,43.63,2.51,10.0,0,1018.9
1.0,35.08922564,-85.35778706,0,426,0.0,1.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.01,31.88,0.77,0.0,38.54,3.55,10.0,0,1023.0
1.0,35.08922564,-85.35778706,4,426,0.0,1.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,31.55,0.83,0.0,36.09,3.03,10.0,0,1023.0
1.0,35.08922564,-85.35778706,8,426,0.0,1.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.09,31.91,0.88,0.0,35.17,2.71,10.0,0,1024.2
