,Accident,Latitude,Longitude,Date,Time,Address,Route,Log_Mile,City,Event,Conditions,EventBefore,ConditionBefore,Hour,Temperature,Temp_Max,Temp_Min,Monthly_Avg_Temp,Daily_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Unix
1084,,35.0758726094,-85.2975404769,2019-02-28,15:59:11,,330A216001,0.001,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,15,57.98,64.08,53.18,,,,55.63,0.92,2,3,4.1,0.91,rain,0.01,0.0439,1551366000,0,1,0,0,0,0,2,7,0,1,1,,2,2,12,4,19,,,14,15,
1083,,35.1138637025,-85.3019732355,2019-02-28,15:56:01,,330C649001,0.021,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,15,57.85,64.65,53.07,,,,55.29,0.91,2,3,4.16,0.91,rain,0.0095,0.0419,1551366000,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,16,15,
1082,,35.0254072814,-85.1280960931,2019-02-28,15:54:01,,330B599001,0,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,15,59.21,62.12,54.48,,,,57.04,0.93,2,3,4.58,0.94,rain,0.0092,0.0343,1551366000,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1081,,35.1039921996,-85.2784383609,2019-02-28,15:44:33,,330A125001,0.069,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,15,58.04,64.56,53.22,,,,55.39,0.91,2,3,4.33,0.91,rain,0.0097,0.0426,1551366000,0,1,0,0,0,0,2,7,0,1,2,,1,1,12,4,19,,,12,15,
1080,,35.0420983381,-85.3162094694,2019-02-28,15:39:10,,330A375001,0.191,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,15,58.27,64.41,53.84,,,,55.91,0.92,2,3,2.35,0.89,rain,0.0102,0.0439,1551366000,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1079,,35.0599581456,-85.1783331145,2019-02-28,15:36:27,,330D195001,0.078,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,15,58.78,63.04,54.38,,,,56.23,0.91,2,3,4.04,0.94,rain,0.0091,0.0349,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,16,15,
1078,,35.0296283036,-85.2389583158,2019-02-28,15:26:15,,330B181001,0,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,15,58.34,62.84,53.59,,,,56.27,0.93,2,3,3.27,0.94,rain,0.0098,0.0384,1551366000,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1077,,34.9891141646,-85.1697271552,2019-02-28,15:26:25,,330E602001,0.083,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,15,59.65,62.62,54.94,,,,57.12,0.91,2,3,4.04,0.94,rain,0.0099,0.0366,1551366000,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,28,15,
1076,,35.1128823896,-85.2558876075,2019-02-28,15:21:35,,330A097001,0.001,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,15,58.14,64.73,53.3,,,,55.32,0.9,2,3,4.55,0.91,rain,0.0098,0.0427,1551366000,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,20,15,
1075,,35.0342716567,-85.2383763154,2019-02-28,15:21:24,,330B143001,0.078,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,15,58.32,62.9,53.55,,,,56.23,0.93,2,3,3.28,0.94,rain,0.0097,0.038,1551366000,0,1,0,0,0,0,2,7,0,1,2,25,2,2,12,4,19,,,22,15,
1074,,35.0832719292,-85.2496571652,2019-02-28,15:13:22,,330A464001,0.641,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,15,58.45,64.37,53.57,,,,55.7,0.91,2,3,3.09,0.91,rain,0.0097,0.0399,1551366000,0,1,0,0,0,0,2,5,0,1,2,30,2,2,12,4,19,,,24,15,
1073,,34.991942218,-85.156221156,2019-02-28,14:36:55,,330E567001,0.446,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,14,58.89,62.53,54.88,,,,56.64,0.92,2,3,4.71,0.94,rain,0.0098,0.0362,1551366000,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1072,,35.0546442526,-85.3272387676,2019-02-28,14:28:54,,3303620001,0.371,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,14,56.68,64.75,53.8,,,,53.71,0.9,2,3,4.64,0.89,rain,0.0099,0.0399,1551366000,0,1,0,0,0,0,2,7,0,0,2,45,2,2,26,4,17,3120,14,24,15,
1071,,35.0406388654,-85.2535493433,2019-02-28,14:26:59,,3304984001,4.576,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,14,57.67,63.04,54.73,,,,54.69,0.9,2,3,3.42,0.93,rain,0.0097,0.0378,1551366000,0,1,0,0,0,0,3,7,0,1,2,30,2,2,18,4,17,620,14,19,18,
1070,,35.0803647992,-85.1906537763,2019-02-28,14:16:40,,330D264001,0.174,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,14,57.02,63.24,53.55,,,,54.27,0.91,2,3,3.55,0.94,rain,0.0089,0.0341,1551366000,0,1,0,0,0,0,2,7,0,,2,25,2,2,12,4,19,,,26,15,
1069,,35.0182166236,-85.2270652233,2019-02-28,14:01:34,,330B069001,0.09,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,14,57.61,63.01,54.06,,,,55,0.91,2,3,3.99,0.94,rain,0.0101,0.041,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,25,15,
1068,,35.1167732538,-85.2941462403,2019-02-28,14:00:21,,330C656001,0.298,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,14,56.56,64.66,53.06,,,,53.62,0.9,2,3,4.86,0.91,rain,0.0095,0.0419,1551366000,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,18,15,
1067,,35.0130847211,-85.2483449105,2019-02-28,13:56:41,,3305770001,1.799,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,13,55.17,62.63,53.67,,,,54.97,0.99,2,3,3.75,0.94,rain,0.0099,0.0393,1551366000,0,1,0,0,0,0,2,7,0,1,1,45,3,3,18,4,16,11220,10,40,15,
1066,,35.0602094331,-85.2278416748,2019-02-28,13:54:37,,330D203001,0.098,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,13,55.09,63.38,53.59,,,,54.38,0.97,2,3,3.28,0.93,rain,0.0095,0.0362,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,14,15,
1065,,35.1581873557,-85.2472916869,2019-02-28,13:52:42,,330C948001,0.037,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,13,53.82,64.35,52.49,,,,52.78,0.96,2,3,4.25,0.89,rain,0.0094,0.0386,1551366000,0,1,0,0,0,0,2,7,0,1,2,25,2,2,12,4,19,,,26,15,
1064,,34.9886886697,-85.3269196212,2019-02-28,13:33:35,,330A777001,0.038,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,13,55.95,63.54,54.11,,,,54.91,0.96,2,3,2.15,0.89,rain,0.0099,0.0391,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,24,15,
1063,,35.1256794823,-85.1303400791,2019-02-28,13:25:37,,330D314001,0,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,13,54.85,62.78,53.84,,,,53.94,0.97,2,3,3.78,0.89,rain,0.0081,0.0344,1551369600,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1062,,35.0024526613,-85.339773438,2019-02-28,13:25:03,,330A863001,0.005,,fog,Foggy,partly-cloudy-night,Mostly Cloudy,13,53.31,60.71,51.32,,,,53.31,1,2,3,1.74,0.89,rain,0.0101,0.0397,1551366000,0,0,0,1,0,0,2,7,0,1,2,,2,2,11,2,19,,,22,15,
1061,,34.9995382374,-85.190150223,2019-02-28,13:25:00,,330C292001,0,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,13,56.28,62.43,54.78,,,,55.78,0.98,2,3,4.09,0.94,rain,0.0101,0.0382,1551366000,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1060,,35.2236052793,-85.1173150106,2019-02-28,13:18:10,,330D845001,0.484,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,13,54.1,61.89,53.05,,,,52.79,0.95,2,3,7.18,0.89,rain,0.0085,0.0424,1551369600,0,1,0,0,0,0,2,7,0,,2,25,2,2,11,2,19,,,26,15,
1059,,34.9934471878,-85.1311841053,2019-02-28,13:15:02,,330E317001,0.533,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,13,56.22,61.96,54.6,,,,55.88,0.99,2,3,4.35,0.94,rain,0.0095,0.0351,1551366000,0,1,0,0,0,0,2,7,0,1,2,25,2,2,12,4,19,,,30,15,
1058,,35.175272587,-85.1034234952,2019-02-28,13:13:25,,330E794001,0.276,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,13,54.39,61.71,53.33,,,,53.36,0.96,2,3,7.27,0.89,rain,0.0081,0.0386,1551369600,0,1,0,0,0,0,2,7,0,,2,,2,2,11,2,19,,,20,5,
1057,,35.0234418012,-85.2985104548,2019-02-28,13:12:00,,330A597001,0.093,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,13,55.76,64.05,54.07,,,,54.71,0.96,2,3,2.46,0.91,rain,0.0096,0.0378,1551366000,0,1,0,0,0,0,2,2,0,1,2,,2,2,12,4,19,,,26,15,
1056,,35.0388078904,-85.2434602477,2019-02-28,12:55:08,,330B358001,0.066,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,12,53.87,62.89,53.4,,,,53.17,0.97,2,3,7.74,0.94,rain,0.0097,0.0378,1551366000,0,0,1,0,0,0,2,0,0,,2,,2,2,12,4,19,,,18,6,
1055,,35.1181684994,-85.2673118912,2019-02-28,12:46:19,,330A082001,0.069,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,12,53.5,64.53,52.99,,,,52.21,0.95,2,3,6.91,0.91,rain,0.0097,0.0422,1551366000,0,0,1,0,0,0,2,0,0,,2,,2,2,12,4,19,,,16,15,
1054,,35.0087070887,-85.3455316063,2019-02-28,12:33:25,,330E561001,0.386,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,12,51.7,60.15,50.71,,,,51.7,1,2,3,5.45,0.89,rain,0.0105,0.0407,1551366000,0,0,1,0,0,0,2,7,0,,2,20,2,2,12,4,19,,,16,15,
1053,,35.0208882752,-85.1508391398,2019-02-28,12:13:58,,330C337001,0.239,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,12,55.12,62.51,54.77,,,,54.49,0.98,2,3,7.8,0.94,rain,0.0095,0.0354,1551366000,0,0,1,0,0,0,,,,,,,,,,,,,,,,
1052,,35.0046231218,-85.2962616331,2019-02-28,12:08:22,,330A945001,0.784,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,12,54.78,63.9,54.14,,,,53.6,0.96,2,3,6.66,0.89,rain,0.01,0.0385,1551366000,0,0,1,0,0,0,2,7,0,1,2,30,2,2,12,4,19,,,20,15,
1051,,35.0095432676,-85.2727783877,2019-02-28,11:50:20,,330B653001,0,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,11,53.7,62.5,53.47,,,,53.63,1,2,3,3.96,0.94,rain,0.0099,0.0393,1551366000,0,0,1,0,0,0,,,,,,,,,,,,,,,,
1050,,35.0856661536,-85.0917732924,2019-02-28,11:47:36,,330E857001,0.214,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,11,54.66,61.46,53.93,,,,54.03,0.98,2,3,4.02,0.94,rain,0.0083,0.0336,1551369600,0,0,1,0,0,0,2,7,0,,2,25,2,2,11,2,19,,,26,15,
1049,,35.1977596167,-85.0532459099,2019-02-28,11:29:04,,330G208001,0,,rain,Light Rain,cloudy,Overcast,11,54.33,61.12,53.08,,,,52.35,0.93,2,3,3.33,0.92,rain,0.0081,0.0427,1551369600,0,0,1,0,0,0,,,,,,,,,,,,,,,,
1048,,35.0264492165,-85.3083129521,2019-02-28,11:02:40,,330A663001,0.142,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,11,54.32,64.23,53.99,,,,53.1,0.96,2,3,3.37,0.89,rain,0.0098,0.0395,1551366000,0,0,1,0,0,0,2,7,0,1,2,25,2,2,12,4,19,,,24,15,
1047,,35.0928533016,-85.0393181788,2019-02-28,10:42:21,,330E063001,0.813,,rain,Light Rain,cloudy,Overcast,10,54.21,61.26,53.97,,,,53.58,0.98,2,3,3.99,0.95,rain,0.0083,0.0369,1551373200,0,0,1,0,0,0,2,0,0,1,2,25,2,2,11,2,19,,,26,15,
1046,,35.1765252598,-85.0805926344,2019-02-28,10:26:31,,330E773001,0.139,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,10,53.74,61.41,53.54,,,,51.73,0.93,2,3,3.73,0.89,rain,0.0081,0.0398,1551369600,0,0,1,0,0,0,2,0,0,,2,30,2,2,11,2,19,,,16,15,
1045,,35.0132448517,-85.3390334531,2019-02-28,09:49:49,,330C024001,0.176,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,9,53.27,62.36,52.49,,,,52.68,0.98,2,3,2.82,0.89,rain,0.0104,0.0406,1551366000,0,0,1,0,0,0,2,7,0,,2,,1,1,12,4,19,,,10,15,
1044,,34.9914971186,-85.3476082229,2019-02-28,09:49:08,,330C166001,0.186,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,9,51.54,59.66,50.39,,,,51.54,1,2,3,2.86,0.89,rain,0.0098,0.039,1551366000,0,0,1,0,0,0,2,7,0,,2,25,2,2,12,4,19,,,22,15,
1043,,35.0000622444,-85.2381583196,2019-02-28,09:43:06,,330B773001,0,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,9,54.36,62.71,54.09,,,,53.01,0.95,2,3,3.93,0.94,rain,0.01,0.0399,1551366000,0,0,1,0,0,0,,,,,,,,,,,,,,,,
1042,,35.1249981247,-85.2706098195,2019-02-28,09:03:54,,330C780001,0.44,,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,9,53.85,64.53,52.86,,,,51.33,0.91,2,3,4.81,0.91,rain,0.0098,0.0421,1551366000,0,0,1,0,0,0,2,7,0,1,2,25,2,2,12,4,19,,,26,6,
1041,,35.072379572,-85.2412685306,2019-02-28,08:56:12,,330B446001,0.314,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,8,55.36,63.35,52.93,,,,51.69,0.87,2,3,4.66,0.91,rain,0.0095,0.0356,1551366000,0,1,0,0,0,0,2,7,0,1,2,,1,1,12,4,19,,,8,15,
1040,,34.9916534698,-85.2940325895,2019-02-28,08:53:40,,330B676001,0.027,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,8,55.73,63.13,54.33,,,,52.84,0.9,2,3,3.17,0.92,rain,0.01,0.0386,1551366000,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,16,6,
1039,,35.1614100249,-85.2050057576,2019-02-28,08:49:04,,330E713001,0.229,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,8,55.46,64.02,52.91,,,,50.57,0.84,2,3,7.93,0.89,rain,0.0095,0.0399,1551369600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,26,15,
1038,,34.9888270775,-85.2846700149,2019-02-28,08:14:15,,330A903001,0.335,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,8,55.43,62.68,54.03,,,,52.87,0.91,2,3,3.2,0.92,rain,0.0099,0.0385,1551366000,0,1,0,0,0,0,2,7,0,1,2,30,2,2,12,4,19,,,26,15,
1037,,35.3546949357,-85.0937889624,2019-02-28,07:53:29,,330D804001,0,,cloudy,Overcast,cloudy,Overcast,7,53.05,59.88,52.48,,,,48.56,0.85,2,3,9.51,0.93,rain,0.0098,0.041,1551369600,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1036,,35.0425453901,-85.2503167273,2019-02-28,07:53:29,,330B376001,0.233,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,7,56.91,63,54.66,,,,51.65,0.83,2,3,5.8,0.93,rain,0.0097,0.0377,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,24,15,
1035,,35.0493424605,-85.3126474237,2019-02-28,07:51:06,,330A343001,0.23,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,7,57.37,64.45,53.6,,,,51.39,0.8,2,3,2.5,0.89,rain,0.0101,0.0436,1551366000,0,1,0,0,0,0,2,2,0,1,2,,2,2,12,4,19,,,20,15,
1034,,34.9877511722,-85.2491101232,2019-02-28,07:40:55,,330B953001,0.251,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,7,56.82,62.57,54.04,,,,52.54,0.86,2,3,5.28,0.94,rain,0.01,0.0396,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,28,15,
1033,,35.1485442314,-85.0500757064,2019-02-28,07:23:31,,330F630001,0.052,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,7,55.61,61.93,53.93,,,,50.67,0.83,2,3,9.49,0.9,rain,0.0081,0.0389,1551369600,0,1,0,0,0,0,2,7,0,1,2,,2,2,11,2,19,,,26,15,
1032,,34.9893259686,-85.2924197522,2019-02-28,07:10:42,,330A890001,0.121,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,7,56.89,63.09,54.34,,,,52.4,0.85,2,3,2.7,0.92,rain,0.0099,0.0385,1551366000,0,1,0,0,0,0,2,7,0,1,2,30,2,2,12,4,19,,,20,15,
1031,,35.1709245121,-85.2368722469,2019-02-28,07:09:25,,330E703001,0.105,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,7,56.58,64.51,52.6,,,,49.29,0.77,2,3,9.35,0.89,rain,0.0099,0.039,1551366000,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,26,15,
1030,,35.1853276137,-85.2282112657,2019-02-28,07:08:52,,330D021001,0,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,7,56.28,64.27,52.3,,,,49.11,0.77,2,3,9.47,0.89,rain,0.0098,0.0383,1551369600,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1029,,35.1968784558,-85.2096763192,2019-02-28,07:08:47,,330G122001,0.015,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,7,56.22,64.18,52.23,,,,49.06,0.77,2,3,9.56,0.89,rain,0.0096,0.0393,1551369600,0,1,0,0,0,0,2,7,0,,2,,2,2,11,2,19,,,24,15,
1028,,34.9985948886,-85.2286670579,2019-02-28,06:38:59,,330B787001,0.023,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,6,58,62.75,54.2,,,,52.36,0.81,2,3,5.38,0.94,rain,0.0102,0.04,1551366000,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,18,15,
1027,,35.1556855489,-85.3317137646,2019-02-28,06:13:11,,330C544001,0.013,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,6,55.09,60.6,49.13,,,,49.34,0.81,2,3,8.26,0.88,rain,0.0092,0.0386,1551366000,0,1,0,0,0,0,2,7,0,,2,,1,1,11,2,19,,,12,6,
1026,,35.1628289148,-85.0314759926,2019-02-28,05:41:03,,330D989001,0.156,,cloudy,Overcast,cloudy,Overcast,5,55.84,61.53,53.5,,,,50.13,0.81,2,3,9.71,0.92,rain,0.0079,0.0392,1551369600,0,1,0,0,0,0,2,0,0,,2,30,2,2,11,2,19,,,14,15,
1025,,35.077224394,-85.2001262288,2019-02-28,05:38:14,,330D214001,0,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,5,58.32,63.31,53.55,,,,50.34,0.75,2,3,6.6,0.94,rain,0.009,0.0345,1551366000,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1024,,35.275938187,-85.1505212345,2019-02-28,05:38:14,,330D554001,0.166,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,5,56.1,61.15,51.77,,,,48.21,0.75,2,3,10,0.9,rain,0.0092,0.0409,1551369600,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,16,15,
1023,,34.987093051,-85.0256278921,2019-02-28,05:36:44,,3305780001,0.076,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,5,56.27,61.83,54.31,,,,51.69,0.85,2,3,3.68,0.94,rain,0.0088,0.0386,1551369600,0,1,0,0,0,0,2,0,0,,2,,2,2,7,2,7,310,0,18,15,
1022,,34.9891576694,-85.2913198143,2019-02-28,02:52:36,,330A891001,0.277,,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,2,62.25,63.06,54.32,,,,48.95,0.62,2,3,2.55,0.92,rain,0.0099,0.0385,1551366000,0,1,0,0,0,0,2,7,0,1,2,30,2,2,12,4,19,,,20,15,
1021,,35.0465317906,-85.2901045356,2019-02-27,22:53:22,,330A385001,0.216,,cloudy,Overcast,cloudy,Overcast,22,63.59,72.94,52.18,,,,47.98,0.57,2,2,7.4,0.71,NA,0,0.0002,1551326400,0,1,0,0,0,0,2,4,0,1,2,,2,2,12,4,19,,,20,15,
1020,,35.2079538553,-85.2544117933,2019-02-27,21:27:23,,330F249001,0.028,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,21,62.8,71.75,51.54,,,,44.56,0.51,2,2,10,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,,2,2,11,2,9,,,24,15,
1019,,35.0228676127,-85.1988976835,2019-02-27,21:23:19,,330B022001,0.211,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,21,61.79,72.96,51.9,,,,48.46,0.62,2,2,5.6,0.66,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,22,15,
1018,,35.1093589706,-85.1272842525,2019-02-27,20:32:13,,330D308001,0.197,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,20,63.49,72.28,51.23,,,,47.04,0.55,2,2,7.4,0.66,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,,2,,2,2,11,2,19,,,26,15,
1017,,35.1194834642,-85.0853469894,2019-02-27,20:09:37,,330F782001,0,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,20,64,72.57,51.28,,,,47.63,0.55,2,2,6.57,0.65,NA,0,0.0001,1551297600,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1016,,35.0518269776,-85.2671853312,2019-02-27,20:09:37,,330B555001,0.143,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,20,64.92,73.19,52.08,,,,46.47,0.51,2,2,7.62,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,30,15,
1015,,34.9902352387,-85.3517315503,2019-02-27,20:02:17,,330C107001,0,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,20,59.29,66.61,49.04,,,,46.34,0.62,2,2,7.12,0.72,NA,0,0.0004,1551326400,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1014,,35.0533296993,-85.2270894392,2019-02-27,19:47:42,,330B412001,0.077,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,19,68.58,72.93,51.89,,,,46.07,0.44,2,2,6.78,0.66,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,28,15,
1013,,35.0312747414,-85.3053437936,2019-02-27,19:44:20,,330A630001,0.003,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,19,69.19,73.27,52.13,,,,45.45,0.43,2,2,4.63,0.72,NA,0,0.0002,1551326400,0,1,0,0,0,0,2,4,0,1,2,,2,2,12,4,19,,,22,15,
1012,,35.1601975105,-85.2541176982,2019-02-27,19:44:10,,330F194001,0.184,,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,19,69.54,72.52,51.84,,,,43.1,0.38,2,2,10,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,26,15,
1011,,35.0186470655,-85.3991655087,2019-02-27,19:40:36,,330C396001,0.055,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,19,68.73,72.92,51.46,,,,43.57,0.4,2,2,8.48,0.72,NA,0,0.0005,1551326400,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,24,15,
1010,,35.04188451,-85.1410390124,2019-02-27,19:39:18,,330F882001,0.067,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,19,68.88,72.68,52.29,,,,46.83,0.45,2,2,6,0.66,NA,0,0.0001,1551272400,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,24,15,
1009,,35.1169994922,-85.351485527,2019-02-27,19:14:59,,330C227001,0,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,19,65.05,67.28,50.4,,,,42.89,0.45,2,2,8.05,0.72,NA,0,0.0001,1551297600,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1008,,35.0331098693,-85.2988698582,2019-02-27,18:57:35,,330A620001,0.009,,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,18,71.73,73.27,52.04,,,,44.06,0.37,2,2,8.17,0.71,NA,0,0.0002,1551326400,0,1,0,0,0,0,2,2,0,1,2,,2,2,12,4,19,,,24,15,
1007,,35.0701840828,-85.3089782383,2019-02-27,18:33:49,,330A313001,0.015,,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,18,71.47,72.83,52.03,,,,43.22,0.36,2,2,9.32,0.71,NA,0,0.0001,1551326400,0,1,0,0,0,0,2,4,0,1,2,25,2,2,12,4,19,,,24,15,
1006,,35.1831236209,-85.3225344566,2019-02-27,18:31:36,,330C563001,0,,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,18,64.46,65.67,50.27,,,,42.76,0.45,2,2,10,0.71,NA,0,0.0001,1551297600,0,1,0,0,0,0,,,,,,,,,,,,,,,,
1005,,35.0541647934,-85.13796625,2019-02-27,18:22:30,,3305788001,0.263,,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,18,71.26,72.66,52.27,,,,45.32,0.39,2,2,6.36,0.66,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,4,0,1,2,35,2,2,18,4,17,1100,15,18,15,
1004,,34.9845137844,-85.2999404031,2019-02-27,18:13:30,,330A883001,0.308,,partly-cloudy-day,Partly Cloudy,cloudy,Overcast,18,71.68,73.4,51.64,,,,44.79,0.38,2,2,7.26,0.7,NA,0,0.0003,1551326400,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,16,15,
1003,,35.1397980016,-85.1915156172,2019-02-27,18:01:30,,330E745001,0.207,,partly-cloudy-day,Partly Cloudy,partly-cloudy-night,Mostly Cloudy,18,71.3,72.43,51.83,,,,43.6,0.37,2,2,8.77,0.7,NA,0,0.0001,1551297600,0,1,0,0,0,0,2,7,0,,2,,2,2,12,4,19,,,26,15,
1002,,35.0209583815,-85.1085234808,2019-02-27,17:59:03,,330F429001,0.006,,clear-day,Clear,cloudy,Overcast,17,71.88,71.88,51.93,,,,45.82,0.39,2,2,5.96,0.66,NA,0,0.0002,1551272400,1,0,0,0,0,0,2,7,0,,2,,2,2,11,2,19,,,22,15,
